comment : Fix one factor at a time to see the effect
date : 10.01
name : FixFactor
tasktype: MocapTask
outputFolder : /q/cache/fixFactorPose
rowId,backgroundId,frameId,clothId,mode
2025,851,405,0,ipjd
2026,603,405,1,ipjd
2027,71,405,2,ipjd
2028,553,405,3,ipjd
2029,51,405,4,ipjd
2030,1126,406,0,ipjd
2031,909,406,1,ipjd
2032,434,406,2,ipjd
2033,454,406,3,ipjd
2034,485,406,4,ipjd
2035,1177,407,0,ipjd
2036,1009,407,1,ipjd
2037,559,407,2,ipjd
2038,1058,407,3,ipjd
2039,291,407,4,ipjd
2040,178,408,0,ipjd
2041,446,408,1,ipjd
2042,194,408,2,ipjd
2043,320,408,3,ipjd
2044,828,408,4,ipjd
2045,547,409,0,ipjd
2046,583,409,1,ipjd
2047,1153,409,2,ipjd
2048,983,409,3,ipjd
2049,220,409,4,ipjd
2050,795,410,0,ipjd
2051,959,410,1,ipjd
2052,646,410,2,ipjd
2053,27,410,3,ipjd
2054,157,410,4,ipjd
2055,55,411,0,ipjd
2056,1037,411,1,ipjd
2057,195,411,2,ipjd
2058,185,411,3,ipjd
2059,832,411,4,ipjd
2060,1145,412,0,ipjd
2061,1110,412,1,ipjd
2062,846,412,2,ipjd
2063,881,412,3,ipjd
2064,972,412,4,ipjd
2065,915,413,0,ipjd
2066,290,413,1,ipjd
2067,851,413,2,ipjd
2068,128,413,3,ipjd
2069,260,413,4,ipjd
2070,333,414,0,ipjd
2071,613,414,1,ipjd
2072,103,414,2,ipjd
2073,982,414,3,ipjd
2074,345,414,4,ipjd
2075,832,415,0,ipjd
2076,906,415,1,ipjd
2077,686,415,2,ipjd
2078,664,415,3,ipjd
2079,951,415,4,ipjd
2080,993,416,0,ipjd
2081,0,416,1,ipjd
2082,24,416,2,ipjd
2083,6,416,3,ipjd
2084,715,416,4,ipjd
2085,1051,417,0,ipjd
2086,608,417,1,ipjd
2087,26,417,2,ipjd
2088,640,417,3,ipjd
2089,415,417,4,ipjd
2090,84,418,0,ipjd
2091,37,418,1,ipjd
2092,244,418,2,ipjd
2093,422,418,3,ipjd
2094,1186,418,4,ipjd
2095,1148,419,0,ipjd
2096,42,419,1,ipjd
2097,803,419,2,ipjd
2098,222,419,3,ipjd
2099,339,419,4,ipjd
2100,299,420,0,ipjd
2101,1201,420,1,ipjd
2102,326,420,2,ipjd
2103,729,420,3,ipjd
2104,1198,420,4,ipjd
2105,500,421,0,ipjd
2106,633,421,1,ipjd
2107,335,421,2,ipjd
2108,1213,421,3,ipjd
2109,375,421,4,ipjd
2110,528,422,0,ipjd
2111,96,422,1,ipjd
2112,803,422,2,ipjd
2113,633,422,3,ipjd
2114,836,422,4,ipjd
2115,1190,423,0,ipjd
2116,341,423,1,ipjd
2117,694,423,2,ipjd
2118,85,423,3,ipjd
2119,713,423,4,ipjd
2120,589,424,0,ipjd
2121,46,424,1,ipjd
2122,72,424,2,ipjd
2123,524,424,3,ipjd
2124,84,424,4,ipjd
2125,903,425,0,ipjd
2126,1009,425,1,ipjd
2127,323,425,2,ipjd
2128,404,425,3,ipjd
2129,135,425,4,ipjd
2130,145,426,0,ipjd
2131,1177,426,1,ipjd
2132,788,426,2,ipjd
2133,1146,426,3,ipjd
2134,409,426,4,ipjd
2135,912,427,0,ipjd
2136,751,427,1,ipjd
2137,168,427,2,ipjd
2138,14,427,3,ipjd
2139,411,427,4,ipjd
2140,947,428,0,ipjd
2141,868,428,1,ipjd
2142,683,428,2,ipjd
2143,561,428,3,ipjd
2144,616,428,4,ipjd
2145,854,429,0,ipjd
2146,1088,429,1,ipjd
2147,542,429,2,ipjd
2148,63,429,3,ipjd
2149,135,429,4,ipjd
2150,1174,430,0,ipjd
2151,271,430,1,ipjd
2152,942,430,2,ipjd
2153,1127,430,3,ipjd
2154,892,430,4,ipjd
2155,837,431,0,ipjd
2156,142,431,1,ipjd
2157,706,431,2,ipjd
2158,5,431,3,ipjd
2159,329,431,4,ipjd
2160,1217,432,0,ipjd
2161,1199,432,1,ipjd
2162,131,432,2,ipjd
2163,759,432,3,ipjd
2164,727,432,4,ipjd
2165,532,433,0,ipjd
2166,512,433,1,ipjd
2167,489,433,2,ipjd
2168,374,433,3,ipjd
2169,772,433,4,ipjd
2170,499,434,0,ipjd
2171,697,434,1,ipjd
2172,595,434,2,ipjd
2173,452,434,3,ipjd
2174,955,434,4,ipjd
2175,996,435,0,ipjd
2176,788,435,1,ipjd
2177,692,435,2,ipjd
2178,779,435,3,ipjd
2179,559,435,4,ipjd
2180,7,436,0,ipjd
2181,322,436,1,ipjd
2182,561,436,2,ipjd
2183,1107,436,3,ipjd
2184,407,436,4,ipjd
2185,77,437,0,ipjd
2186,535,437,1,ipjd
2187,1098,437,2,ipjd
2188,534,437,3,ipjd
2189,811,437,4,ipjd
2190,494,438,0,ipjd
2191,1106,438,1,ipjd
2192,413,438,2,ipjd
2193,878,438,3,ipjd
2194,137,438,4,ipjd
2195,457,439,0,ipjd
2196,191,439,1,ipjd
2197,23,439,2,ipjd
2198,804,439,3,ipjd
2199,391,439,4,ipjd
2200,61,440,0,ipjd
2201,565,440,1,ipjd
2202,939,440,2,ipjd
2203,1137,440,3,ipjd
2204,549,440,4,ipjd
2205,1175,441,0,ipjd
2206,520,441,1,ipjd
2207,1171,441,2,ipjd
2208,920,441,3,ipjd
2209,1200,441,4,ipjd
2210,227,442,0,ipjd
2211,945,442,1,ipjd
2212,1025,442,2,ipjd
2213,845,442,3,ipjd
2214,906,442,4,ipjd
2215,619,443,0,ipjd
2216,846,443,1,ipjd
2217,679,443,2,ipjd
2218,1102,443,3,ipjd
2219,891,443,4,ipjd
2220,235,444,0,ipjd
2221,218,444,1,ipjd
2222,633,444,2,ipjd
2223,1040,444,3,ipjd
2224,456,444,4,ipjd
2225,210,445,0,ipjd
2226,1099,445,1,ipjd
2227,579,445,2,ipjd
2228,788,445,3,ipjd
2229,724,445,4,ipjd
2230,15,446,0,ipjd
2231,835,446,1,ipjd
2232,772,446,2,ipjd
2233,1182,446,3,ipjd
2234,1057,446,4,ipjd
2235,926,447,0,ipjd
2236,1176,447,1,ipjd
2237,628,447,2,ipjd
2238,525,447,3,ipjd
2239,1037,447,4,ipjd
2240,819,448,0,ipjd
2241,1007,448,1,ipjd
2242,1187,448,2,ipjd
2243,963,448,3,ipjd
2244,705,448,4,ipjd
2245,636,449,0,ipjd
2246,446,449,1,ipjd
2247,418,449,2,ipjd
2248,267,449,3,ipjd
2249,425,449,4,ipjd
2250,101,450,0,ipjd
2251,547,450,1,ipjd
2252,898,450,2,ipjd
2253,319,450,3,ipjd
2254,676,450,4,ipjd
2255,1092,451,0,ipjd
2256,937,451,1,ipjd
2257,671,451,2,ipjd
2258,1139,451,3,ipjd
2259,368,451,4,ipjd
2260,1150,452,0,ipjd
2261,499,452,1,ipjd
2262,131,452,2,ipjd
2263,839,452,3,ipjd
2264,464,452,4,ipjd
2265,352,453,0,ipjd
2266,1117,453,1,ipjd
2267,1164,453,2,ipjd
2268,272,453,3,ipjd
2269,685,453,4,ipjd
2270,30,454,0,ipjd
2271,197,454,1,ipjd
2272,739,454,2,ipjd
2273,170,454,3,ipjd
2274,750,454,4,ipjd
2275,923,455,0,ipjd
2276,710,455,1,ipjd
2277,161,455,2,ipjd
2278,48,455,3,ipjd
2279,270,455,4,ipjd
2280,457,456,0,ipjd
2281,636,456,1,ipjd
2282,122,456,2,ipjd
2283,199,456,3,ipjd
2284,1131,456,4,ipjd
2285,1174,457,0,ipjd
2286,1191,457,1,ipjd
2287,133,457,2,ipjd
2288,569,457,3,ipjd
2289,1180,457,4,ipjd
2290,256,458,0,ipjd
2291,501,458,1,ipjd
2292,1047,458,2,ipjd
2293,296,458,3,ipjd
2294,260,458,4,ipjd
2295,461,459,0,ipjd
2296,613,459,1,ipjd
2297,626,459,2,ipjd
2298,842,459,3,ipjd
2299,961,459,4,ipjd
2300,215,460,0,ipjd
2301,751,460,1,ipjd
2302,899,460,2,ipjd
2303,304,460,3,ipjd
2304,359,460,4,ipjd
2305,27,461,0,ipjd
2306,917,461,1,ipjd
2307,592,461,2,ipjd
2308,57,461,3,ipjd
2309,85,461,4,ipjd
2310,943,462,0,ipjd
2311,556,462,1,ipjd
2312,1107,462,2,ipjd
2313,281,462,3,ipjd
2314,445,462,4,ipjd
2315,414,463,0,ipjd
2316,954,463,1,ipjd
2317,78,463,2,ipjd
2318,1145,463,3,ipjd
2319,907,463,4,ipjd
2320,751,464,0,ipjd
2321,185,464,1,ipjd
2322,1098,464,2,ipjd
2323,217,464,3,ipjd
2324,979,464,4,ipjd
2325,599,465,0,ipjd
2326,1049,465,1,ipjd
2327,172,465,2,ipjd
2328,652,465,3,ipjd
2329,215,465,4,ipjd
2330,1086,466,0,ipjd
2331,217,466,1,ipjd
2332,314,466,2,ipjd
2333,238,466,3,ipjd
2334,350,466,4,ipjd
2335,469,467,0,ipjd
2336,1005,467,1,ipjd
2337,1209,467,2,ipjd
2338,1108,467,3,ipjd
2339,983,467,4,ipjd
2340,903,468,0,ipjd
2341,192,468,1,ipjd
2342,990,468,2,ipjd
2343,491,468,3,ipjd
2344,143,468,4,ipjd
2345,817,469,0,ipjd
2346,257,469,1,ipjd
2347,562,469,2,ipjd
2348,274,469,3,ipjd
2349,805,469,4,ipjd
2350,853,470,0,ipjd
2351,564,470,1,ipjd
2352,393,470,2,ipjd
2353,86,470,3,ipjd
2354,131,470,4,ipjd
2355,403,471,0,ipjd
2356,568,471,1,ipjd
2357,1111,471,2,ipjd
2358,62,471,3,ipjd
2359,32,471,4,ipjd
2360,1138,472,0,ipjd
2361,485,472,1,ipjd
2362,1132,472,2,ipjd
2363,653,472,3,ipjd
2364,577,472,4,ipjd
2365,310,473,0,ipjd
2366,1054,473,1,ipjd
2367,373,473,2,ipjd
2368,547,473,3,ipjd
2369,1158,473,4,ipjd
2370,317,474,0,ipjd
2371,389,474,1,ipjd
2372,395,474,2,ipjd
2373,252,474,3,ipjd
2374,59,474,4,ipjd
2375,305,475,0,ipjd
2376,491,475,1,ipjd
2377,678,475,2,ipjd
2378,1168,475,3,ipjd
2379,867,475,4,ipjd
2380,535,476,0,ipjd
2381,666,476,1,ipjd
2382,1034,476,2,ipjd
2383,1126,476,3,ipjd
2384,1162,476,4,ipjd
2385,538,477,0,ipjd
2386,1057,477,1,ipjd
2387,1051,477,2,ipjd
2388,633,477,3,ipjd
2389,877,477,4,ipjd
2390,907,478,0,ipjd
2391,1029,478,1,ipjd
2392,918,478,2,ipjd
2393,339,478,3,ipjd
2394,138,478,4,ipjd
2395,330,479,0,ipjd
2396,223,479,1,ipjd
2397,900,479,2,ipjd
2398,118,479,3,ipjd
2399,565,479,4,ipjd
2400,538,480,0,ipjd
2401,647,480,1,ipjd
2402,894,480,2,ipjd
2403,235,480,3,ipjd
2404,815,480,4,ipjd
2405,598,481,0,ipjd
2406,905,481,1,ipjd
2407,1056,481,2,ipjd
2408,1186,481,3,ipjd
2409,978,481,4,ipjd
2410,575,482,0,ipjd
2411,836,482,1,ipjd
2412,921,482,2,ipjd
2413,215,482,3,ipjd
2414,424,482,4,ipjd
2415,11,483,0,ipjd
2416,985,483,1,ipjd
2417,401,483,2,ipjd
2418,513,483,3,ipjd
2419,1147,483,4,ipjd
2420,728,484,0,ipjd
2421,900,484,1,ipjd
2422,1185,484,2,ipjd
2423,119,484,3,ipjd
2424,566,484,4,ipjd
2425,562,485,0,ipjd
2426,620,485,1,ipjd
2427,50,485,2,ipjd
2428,382,485,3,ipjd
2429,827,485,4,ipjd
2430,151,486,0,ipjd
2431,830,486,1,ipjd
2432,123,486,2,ipjd
2433,111,486,3,ipjd
2434,153,486,4,ipjd
2435,281,487,0,ipjd
2436,1118,487,1,ipjd
2437,1014,487,2,ipjd
2438,151,487,3,ipjd
2439,693,487,4,ipjd
2440,626,488,0,ipjd
2441,540,488,1,ipjd
2442,879,488,2,ipjd
2443,739,488,3,ipjd
2444,860,488,4,ipjd
2445,837,489,0,ipjd
2446,85,489,1,ipjd
2447,124,489,2,ipjd
2448,15,489,3,ipjd
2449,1054,489,4,ipjd
2450,235,490,0,ipjd
2451,786,490,1,ipjd
2452,562,490,2,ipjd
2453,105,490,3,ipjd
2454,116,490,4,ipjd
2455,160,491,0,ipjd
2456,999,491,1,ipjd
2457,796,491,2,ipjd
2458,98,491,3,ipjd
2459,836,491,4,ipjd
2460,929,492,0,ipjd
2461,539,492,1,ipjd
2462,27,492,2,ipjd
2463,231,492,3,ipjd
2464,914,492,4,ipjd
2465,309,493,0,ipjd
2466,1181,493,1,ipjd
2467,877,493,2,ipjd
2468,220,493,3,ipjd
2469,45,493,4,ipjd
2470,498,494,0,ipjd
2471,401,494,1,ipjd
2472,92,494,2,ipjd
2473,314,494,3,ipjd
2474,516,494,4,ipjd
2475,894,495,0,ipjd
2476,1189,495,1,ipjd
2477,535,495,2,ipjd
2478,359,495,3,ipjd
2479,940,495,4,ipjd
2480,332,496,0,ipjd
2481,1108,496,1,ipjd
2482,338,496,2,ipjd
2483,74,496,3,ipjd
2484,754,496,4,ipjd
2485,1059,497,0,ipjd
2486,630,497,1,ipjd
2487,89,497,2,ipjd
2488,245,497,3,ipjd
2489,996,497,4,ipjd
2490,1081,498,0,ipjd
2491,1030,498,1,ipjd
2492,310,498,2,ipjd
2493,577,498,3,ipjd
2494,1143,498,4,ipjd
2495,635,499,0,ipjd
2496,1027,499,1,ipjd
2497,933,499,2,ipjd
2498,645,499,3,ipjd
2499,646,499,4,ipjd
2500,24,500,0,ipjd
2501,532,500,1,ipjd
2502,51,500,2,ipjd
2503,336,500,3,ipjd
2504,263,500,4,ipjd
2505,605,501,0,ipjd
2506,1129,501,1,ipjd
2507,296,501,2,ipjd
2508,1148,501,3,ipjd
2509,1178,501,4,ipjd
2510,578,502,0,ipjd
2511,1103,502,1,ipjd
2512,849,502,2,ipjd
2513,617,502,3,ipjd
2514,761,502,4,ipjd
2515,668,503,0,ipjd
2516,949,503,1,ipjd
2517,280,503,2,ipjd
2518,931,503,3,ipjd
2519,1064,503,4,ipjd
2520,1048,504,0,ipjd
2521,482,504,1,ipjd
2522,52,504,2,ipjd
2523,655,504,3,ipjd
2524,232,504,4,ipjd
2525,41,505,0,ipjd
2526,106,505,1,ipjd
2527,347,505,2,ipjd
2528,299,505,3,ipjd
2529,27,505,4,ipjd
2530,707,506,0,ipjd
2531,496,506,1,ipjd
2532,595,506,2,ipjd
2533,108,506,3,ipjd
2534,135,506,4,ipjd
2535,970,507,0,ipjd
2536,1109,507,1,ipjd
2537,291,507,2,ipjd
2538,177,507,3,ipjd
2539,665,507,4,ipjd
2540,767,508,0,ipjd
2541,622,508,1,ipjd
2542,285,508,2,ipjd
2543,541,508,3,ipjd
2544,133,508,4,ipjd
2545,55,509,0,ipjd
2546,326,509,1,ipjd
2547,591,509,2,ipjd
2548,1001,509,3,ipjd
2549,51,509,4,ipjd
2550,1003,510,0,ipjd
2551,651,510,1,ipjd
2552,539,510,2,ipjd
2553,1108,510,3,ipjd
2554,849,510,4,ipjd
2555,579,511,0,ipjd
2556,1128,511,1,ipjd
2557,1022,511,2,ipjd
2558,501,511,3,ipjd
2559,566,511,4,ipjd
2560,1033,512,0,ipjd
2561,982,512,1,ipjd
2562,454,512,2,ipjd
2563,600,512,3,ipjd
2564,59,512,4,ipjd
2565,1068,513,0,ipjd
2566,1178,513,1,ipjd
2567,794,513,2,ipjd
2568,1102,513,3,ipjd
2569,261,513,4,ipjd
2570,1106,514,0,ipjd
2571,732,514,1,ipjd
2572,572,514,2,ipjd
2573,965,514,3,ipjd
2574,613,514,4,ipjd
2575,184,515,0,ipjd
2576,869,515,1,ipjd
2577,73,515,2,ipjd
2578,990,515,3,ipjd
2579,462,515,4,ipjd
2580,173,516,0,ipjd
2581,512,516,1,ipjd
2582,606,516,2,ipjd
2583,649,516,3,ipjd
2584,837,516,4,ipjd
2585,1014,517,0,ipjd
2586,464,517,1,ipjd
2587,26,517,2,ipjd
2588,752,517,3,ipjd
2589,260,517,4,ipjd
2590,993,518,0,ipjd
2591,73,518,1,ipjd
2592,662,518,2,ipjd
2593,237,518,3,ipjd
2594,345,518,4,ipjd
2595,507,519,0,ipjd
2596,923,519,1,ipjd
2597,635,519,2,ipjd
2598,1121,519,3,ipjd
2599,293,519,4,ipjd
2600,192,520,0,ipjd
2601,760,520,1,ipjd
2602,177,520,2,ipjd
2603,810,520,3,ipjd
2604,436,520,4,ipjd
2605,978,521,0,ipjd
2606,474,521,1,ipjd
2607,732,521,2,ipjd
2608,776,521,3,ipjd
2609,791,521,4,ipjd
2610,609,522,0,ipjd
2611,635,522,1,ipjd
2612,981,522,2,ipjd
2613,175,522,3,ipjd
2614,967,522,4,ipjd
2615,577,523,0,ipjd
2616,1049,523,1,ipjd
2617,40,523,2,ipjd
2618,530,523,3,ipjd
2619,353,523,4,ipjd
2620,1160,524,0,ipjd
2621,168,524,1,ipjd
2622,830,524,2,ipjd
2623,602,524,3,ipjd
2624,731,524,4,ipjd
2625,1155,525,0,ipjd
2626,688,525,1,ipjd
2627,1163,525,2,ipjd
2628,785,525,3,ipjd
2629,938,525,4,ipjd
2630,1067,526,0,ipjd
2631,302,526,1,ipjd
2632,17,526,2,ipjd
2633,340,526,3,ipjd
2634,8,526,4,ipjd
2635,895,527,0,ipjd
2636,863,527,1,ipjd
2637,235,527,2,ipjd
2638,246,527,3,ipjd
2639,527,527,4,ipjd
2640,973,528,0,ipjd
2641,743,528,1,ipjd
2642,1142,528,2,ipjd
2643,726,528,3,ipjd
2644,1168,528,4,ipjd
2645,605,529,0,ipjd
2646,264,529,1,ipjd
2647,244,529,2,ipjd
2648,708,529,3,ipjd
2649,832,529,4,ipjd
2650,105,530,0,ipjd
2651,133,530,1,ipjd
2652,350,530,2,ipjd
2653,433,530,3,ipjd
2654,1070,530,4,ipjd
2655,188,531,0,ipjd
2656,340,531,1,ipjd
2657,198,531,2,ipjd
2658,335,531,3,ipjd
2659,411,531,4,ipjd
2660,1099,532,0,ipjd
2661,849,532,1,ipjd
2662,160,532,2,ipjd
2663,988,532,3,ipjd
2664,127,532,4,ipjd
2665,142,533,0,ipjd
2666,1191,533,1,ipjd
2667,1110,533,2,ipjd
2668,137,533,3,ipjd
2669,578,533,4,ipjd
2670,795,534,0,ipjd
2671,106,534,1,ipjd
2672,375,534,2,ipjd
2673,644,534,3,ipjd
2674,983,534,4,ipjd
2675,1087,535,0,ipjd
2676,438,535,1,ipjd
2677,159,535,2,ipjd
2678,866,535,3,ipjd
2679,641,535,4,ipjd
2680,738,536,0,ipjd
2681,657,536,1,ipjd
2682,1004,536,2,ipjd
2683,40,536,3,ipjd
2684,770,536,4,ipjd
2685,829,537,0,ipjd
2686,935,537,1,ipjd
2687,800,537,2,ipjd
2688,1072,537,3,ipjd
2689,953,537,4,ipjd
2690,1196,538,0,ipjd
2691,770,538,1,ipjd
2692,921,538,2,ipjd
2693,691,538,3,ipjd
2694,146,538,4,ipjd
2695,679,539,0,ipjd
2696,600,539,1,ipjd
2697,591,539,2,ipjd
2698,796,539,3,ipjd
2699,460,539,4,ipjd
2700,138,540,0,ipjd
2701,633,540,1,ipjd
2702,298,540,2,ipjd
2703,1077,540,3,ipjd
2704,406,540,4,ipjd
2705,912,541,0,ipjd
2706,946,541,1,ipjd
2707,807,541,2,ipjd
2708,771,541,3,ipjd
2709,814,541,4,ipjd
2710,902,542,0,ipjd
2711,680,542,1,ipjd
2712,1126,542,2,ipjd
2713,953,542,3,ipjd
2714,637,542,4,ipjd
2715,24,543,0,ipjd
2716,573,543,1,ipjd
2717,612,543,2,ipjd
2718,817,543,3,ipjd
2719,604,543,4,ipjd
2720,498,544,0,ipjd
2721,871,544,1,ipjd
2722,465,544,2,ipjd
2723,484,544,3,ipjd
2724,630,544,4,ipjd
2725,782,545,0,ipjd
2726,1065,545,1,ipjd
2727,991,545,2,ipjd
2728,1195,545,3,ipjd
2729,965,545,4,ipjd
2730,358,546,0,ipjd
2731,699,546,1,ipjd
2732,20,546,2,ipjd
2733,473,546,3,ipjd
2734,430,546,4,ipjd
2735,379,547,0,ipjd
2736,442,547,1,ipjd
2737,1093,547,2,ipjd
2738,996,547,3,ipjd
2739,146,547,4,ipjd
2740,335,548,0,ipjd
2741,679,548,1,ipjd
2742,256,548,2,ipjd
2743,943,548,3,ipjd
2744,696,548,4,ipjd
2745,1047,549,0,ipjd
2746,810,549,1,ipjd
2747,1038,549,2,ipjd
2748,888,549,3,ipjd
2749,1001,549,4,ipjd
2750,255,550,0,ipjd
2751,1206,550,1,ipjd
2752,845,550,2,ipjd
2753,147,550,3,ipjd
2754,333,550,4,ipjd
2755,993,551,0,ipjd
2756,193,551,1,ipjd
2757,827,551,2,ipjd
2758,660,551,3,ipjd
2759,1001,551,4,ipjd
2760,512,552,0,ipjd
2761,413,552,1,ipjd
2762,1161,552,2,ipjd
2763,655,552,3,ipjd
2764,707,552,4,ipjd
2765,178,553,0,ipjd
2766,1058,553,1,ipjd
2767,414,553,2,ipjd
2768,413,553,3,ipjd
2769,281,553,4,ipjd
2770,643,554,0,ipjd
2771,509,554,1,ipjd
2772,393,554,2,ipjd
2773,418,554,3,ipjd
2774,590,554,4,ipjd
2775,25,555,0,ipjd
2776,338,555,1,ipjd
2777,707,555,2,ipjd
2778,1128,555,3,ipjd
2779,906,555,4,ipjd
2780,95,556,0,ipjd
2781,417,556,1,ipjd
2782,675,556,2,ipjd
2783,573,556,3,ipjd
2784,1217,556,4,ipjd
2785,207,557,0,ipjd
2786,402,557,1,ipjd
2787,551,557,2,ipjd
2788,714,557,3,ipjd
2789,1067,557,4,ipjd
2790,1182,558,0,ipjd
2791,900,558,1,ipjd
2792,879,558,2,ipjd
2793,845,558,3,ipjd
2794,959,558,4,ipjd
2795,815,559,0,ipjd
2796,1084,559,1,ipjd
2797,1022,559,2,ipjd
2798,820,559,3,ipjd
2799,979,559,4,ipjd
2800,941,560,0,ipjd
2801,1071,560,1,ipjd
2802,980,560,2,ipjd
2803,459,560,3,ipjd
2804,1114,560,4,ipjd
2805,1172,561,0,ipjd
2806,517,561,1,ipjd
2807,291,561,2,ipjd
2808,545,561,3,ipjd
2809,162,561,4,ipjd
2810,685,562,0,ipjd
2811,900,562,1,ipjd
2812,382,562,2,ipjd
2813,1095,562,3,ipjd
2814,665,562,4,ipjd
2815,1087,563,0,ipjd
2816,643,563,1,ipjd
2817,1025,563,2,ipjd
2818,1020,563,3,ipjd
2819,562,563,4,ipjd
2820,524,564,0,ipjd
2821,380,564,1,ipjd
2822,759,564,2,ipjd
2823,991,564,3,ipjd
2824,89,564,4,ipjd
2825,273,565,0,ipjd
2826,1070,565,1,ipjd
2827,489,565,2,ipjd
2828,329,565,3,ipjd
2829,171,565,4,ipjd
2830,988,566,0,ipjd
2831,857,566,1,ipjd
2832,372,566,2,ipjd
2833,584,566,3,ipjd
2834,1116,566,4,ipjd
2835,363,567,0,ipjd
2836,975,567,1,ipjd
2837,252,567,2,ipjd
2838,232,567,3,ipjd
2839,577,567,4,ipjd
2840,866,568,0,ipjd
2841,1187,568,1,ipjd
2842,952,568,2,ipjd
2843,776,568,3,ipjd
2844,638,568,4,ipjd
2845,987,569,0,ipjd
2846,472,569,1,ipjd
2847,1187,569,2,ipjd
2848,847,569,3,ipjd
2849,930,569,4,ipjd
2850,799,570,0,ipjd
2851,180,570,1,ipjd
2852,615,570,2,ipjd
2853,364,570,3,ipjd
2854,312,570,4,ipjd
2855,807,571,0,ipjd
2856,416,571,1,ipjd
2857,118,571,2,ipjd
2858,436,571,3,ipjd
2859,815,571,4,ipjd
2860,704,572,0,ipjd
2861,397,572,1,ipjd
2862,976,572,2,ipjd
2863,357,572,3,ipjd
2864,1040,572,4,ipjd
2865,1212,573,0,ipjd
2866,968,573,1,ipjd
2867,364,573,2,ipjd
2868,403,573,3,ipjd
2869,51,573,4,ipjd
2870,890,574,0,ipjd
2871,251,574,1,ipjd
2872,327,574,2,ipjd
2873,978,574,3,ipjd
2874,1025,574,4,ipjd
2875,1189,575,0,ipjd
2876,896,575,1,ipjd
2877,731,575,2,ipjd
2878,700,575,3,ipjd
2879,1188,575,4,ipjd
2880,1024,576,0,ipjd
2881,87,576,1,ipjd
2882,865,576,2,ipjd
2883,974,576,3,ipjd
2884,274,576,4,ipjd
2885,51,577,0,ipjd
2886,681,577,1,ipjd
2887,15,577,2,ipjd
2888,682,577,3,ipjd
2889,422,577,4,ipjd
2890,428,578,0,ipjd
2891,354,578,1,ipjd
2892,592,578,2,ipjd
2893,199,578,3,ipjd
2894,59,578,4,ipjd
2895,963,579,0,ipjd
2896,1116,579,1,ipjd
2897,48,579,2,ipjd
2898,145,579,3,ipjd
2899,413,579,4,ipjd
2900,1088,580,0,ipjd
2901,1026,580,1,ipjd
2902,84,580,2,ipjd
2903,293,580,3,ipjd
2904,744,580,4,ipjd
2905,751,581,0,ipjd
2906,1183,581,1,ipjd
2907,566,581,2,ipjd
2908,801,581,3,ipjd
2909,721,581,4,ipjd
2910,1202,582,0,ipjd
2911,605,582,1,ipjd
2912,464,582,2,ipjd
2913,759,582,3,ipjd
2914,1073,582,4,ipjd
2915,223,583,0,ipjd
2916,440,583,1,ipjd
2917,522,583,2,ipjd
2918,97,583,3,ipjd
2919,85,583,4,ipjd
2920,207,584,0,ipjd
2921,1100,584,1,ipjd
2922,913,584,2,ipjd
2923,583,584,3,ipjd
2924,674,584,4,ipjd
2925,309,585,0,ipjd
2926,628,585,1,ipjd
2927,118,585,2,ipjd
2928,1081,585,3,ipjd
2929,362,585,4,ipjd
2930,1060,586,0,ipjd
2931,985,586,1,ipjd
2932,335,586,2,ipjd
2933,944,586,3,ipjd
2934,359,586,4,ipjd
2935,642,587,0,ipjd
2936,197,587,1,ipjd
2937,1016,587,2,ipjd
2938,644,587,3,ipjd
2939,353,587,4,ipjd
2940,335,588,0,ipjd
2941,6,588,1,ipjd
2942,37,588,2,ipjd
2943,446,588,3,ipjd
2944,109,588,4,ipjd
2945,1,589,0,ipjd
2946,678,589,1,ipjd
2947,673,589,2,ipjd
2948,1166,589,3,ipjd
2949,695,589,4,ipjd
2950,432,590,0,ipjd
2951,302,590,1,ipjd
2952,816,590,2,ipjd
2953,605,590,3,ipjd
2954,1065,590,4,ipjd
2955,511,591,0,ipjd
2956,593,591,1,ipjd
2957,470,591,2,ipjd
2958,50,591,3,ipjd
2959,1161,591,4,ipjd
2960,364,592,0,ipjd
2961,413,592,1,ipjd
2962,893,592,2,ipjd
2963,1103,592,3,ipjd
2964,360,592,4,ipjd
2965,510,593,0,ipjd
2966,747,593,1,ipjd
2967,322,593,2,ipjd
2968,1157,593,3,ipjd
2969,238,593,4,ipjd
2970,582,594,0,ipjd
2971,163,594,1,ipjd
2972,400,594,2,ipjd
2973,1125,594,3,ipjd
2974,608,594,4,ipjd
2975,197,595,0,ipjd
2976,763,595,1,ipjd
2977,415,595,2,ipjd
2978,623,595,3,ipjd
2979,484,595,4,ipjd
2980,475,596,0,ipjd
2981,2,596,1,ipjd
2982,642,596,2,ipjd
2983,542,596,3,ipjd
2984,253,596,4,ipjd
2985,612,597,0,ipjd
2986,83,597,1,ipjd
2987,1062,597,2,ipjd
2988,975,597,3,ipjd
2989,35,597,4,ipjd
2990,426,598,0,ipjd
2991,840,598,1,ipjd
2992,197,598,2,ipjd
2993,635,598,3,ipjd
2994,291,598,4,ipjd
2995,875,599,0,ipjd
2996,87,599,1,ipjd
2997,532,599,2,ipjd
2998,379,599,3,ipjd
2999,453,599,4,ipjd
3000,20,600,0,ipjd
3001,1200,600,1,ipjd
3002,70,600,2,ipjd
3003,179,600,3,ipjd
3004,756,600,4,ipjd
3005,542,601,0,ipjd
